id,bucket,asr_text
0027,recorded_impulsive+stationary_0,लंबे वक्त के बाद पर दे पर रोमान्स करते दिखे दीपि कार और वीडियो वाईरल
0028,recorded_impulsive+stationary_0,"She considered, with a presumption of youth, that a morality differing from her own must be inferior to"
0029,recorded_impulsive+stationary_0,which was imposing but lacked financial control. He had risen by perseverance
0030,recorded_impulsive+stationary_0,जम्मु सब जी के करोवार पर नोध बंदी कासर
0031,recorded_impulsive+stationary_0,आपको तो आश्पताल में हूना जाही है.
0032,recorded_impulsive+stationary_0,अज दक नीलिमा बोली मैं सर्फ एक लेक हक फेमनिस्त हूना एक गाली
0033,recorded_impulsive+stationary_0,तहली बाज अटिक को समच आई चट की महमा पिर दी बजाए
0034,recorded_impulsive+stationary_0,"is tricked marked out for the next six weeks. Why, hello Charlie old man."
0035,recorded_impulsive+stationary_0,गुन्दा खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड़ खुड�
0036,recorded_impulsive+stationary_0,میں سفر پر اس کے ساتھ گیا
0037,recorded_impulsive+stationary_0,"impression. His managerial position was fairly important, a kind of stewardship."
0038,recorded_impulsive+stationary_0,यह दवाई तमारा भला करेगी
0039,recorded_impulsive+stationary_0,बदे से जुटी शिकायत करती ती बजद महीला बहुपोती ने मिलकर मार डाला
0000,recorded_impulsive+stationary_10,a drui now affecting Nott to see? Who is he? That's Jules Wallace.
0001,recorded_impulsive+stationary_10,But the English council had not felt strong enough to take action. The death of the Prince of Orange
0002,recorded_impulsive+stationary_10,अप प्वाएक्ट च्ख्याए और मिला मातुन करने पीम मुदि को कहा माँन्सिक रुब से भी मार।
0003,recorded_impulsive+stationary_10,तोम ने उसे आग से विचा लिया
0004,recorded_impulsive+stationary_10,"would. Sure,"" said Druay, elated. You haven't anything on hand for the night, have you?"""
0005,recorded_impulsive+stationary_10,"found the English fleet off the Shetlands, a violent storm arose from the force of which Blake was protected."
0006,recorded_impulsive+stationary_10,इस वक पोलेंग में क्या चल रहा है?
0007,recorded_impulsive+stationary_10,सर्विष तेक्ष्विवाखने मांगा मल्या किक लाग ग्राफ्तारी वार्व्ड़्ट
0008,recorded_impulsive+stationary_10,These were the kind of men with whom he would converse longest and most seriously.
0009,recorded_impulsive+stationary_10,"and was going home to stay for a while, she told Mrs. Cutter. It would be useless to interrogate the girl for s-"
0010,recorded_impulsive+stationary_10,अप चोकर्स नहीं है दख्छन अप्रीकी तीम ग्रीम श्मित
0011,recorded_impulsive+stationary_10,"बेगु सराय, पूलीस पबलिक में हिंसक ज़दप के बाज तनाव."
0012,recorded_impulsive+stationary_10,तोम मेरी के बारे में कुछ भी नहीं जानता था
0013,recorded_impulsive+stationary_10,पाक के लिए कशमीर मस्ला ज्यादा एहम गिलानी
0014,recorded_impulsive+stationary_10,अमरिका की पाक को गंभीर नतीजे भुगतने की चेतावनी
0015,recorded_impulsive+stationary_10,پیر کے کل میں جب ہاتھ سے ہوا تھا گول
0016,recorded_impulsive+stationary_10,"Towers were of brightly colored tiles. The walls a composition of rich, dark, polished wood, rich reflection."
0017,recorded_impulsive+stationary_10,"The enemy won't be so civil perhaps as to walk off, like the ghost, and leave them to help one another up."
0018,recorded_impulsive+stationary_10,करीना के बाद अब लीजा हेल्दन बनेगी माः
0019,recorded_impulsive+stationary_10,आखिर कब करेंगे वाप्सी दोने का जवाब जन्वरी तक्बट पुषों
0020,recorded_impulsive+stationary_10,"one fist and beating me in the face with the other, hissing and chuckling and letting out a flood of abuse."
0021,recorded_impulsive+stationary_10,उस्टने एक सुंदर लड़की को देखा
0022,recorded_impulsive+stationary_10,"them through his yellow fingers. In the middle of a crashing waltz, Darno suddenly"
0023,recorded_impulsive+stationary_10,अन्लाई ड़ग्स के दन्देका परदा फाश्छ दो लोगों को पूलिस ने किया गिर अफतार
0024,recorded_impulsive+stationary_10,knowing you were under my own roof. I guess Jim could take care of the silver in old user
0025,recorded_impulsive+stationary_10,راج نیتا کے ساتھ یوگ بکیل بھی تھے یہرن نائدو
0026,recorded_impulsive+stationary_10,अपनी अद्बाना आज्मी अद्बाना आज्मी अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद्बाना अद
0027,recorded_impulsive+stationary_10,बाँ बाँ बाँद्री ने तोडा त्रैफिक रूल कटा चालान तो बरना पडब जुर्माना
0028,recorded_impulsive+stationary_10,Some voids were sent representing the three maritime provinces. At first it seemed impossible that any common
0029,recorded_impulsive+stationary_10,वरुन आल्या इस अंदाज में कर रहे है दिवाली सेलिब्रेट
0030,recorded_impulsive+stationary_10,which have displaced the cold make-believe that usually dwelt in them. What are you going to take?
0031,recorded_impulsive+stationary_10,रविर तिप्रेशन की उप्पटां काहानी के लिए अखबार जिम्मेदार
0032,recorded_impulsive+stationary_10,"who, having been given letters of mark to pray upon French commerce."
0033,recorded_impulsive+stationary_10,"desires. The door opened. Ms. Nellie and her music master stood behind it, but Blind Samson"
0034,recorded_impulsive+stationary_10,and he could be here in no other character. How could he obtain the means of walking abroad on the rampart?
0035,recorded_impulsive+stationary_10,ಸಾರಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿ
0036,recorded_impulsive+stationary_10,ड़क्तरने मेरी चोडो परप्टी लगाई
0037,recorded_impulsive+stationary_10,तीम अन्ना पर चुनाव आयो की पैनी नजर
0038,recorded_impulsive+stationary_10,I will condescend to advise where I may command.
0039,recorded_impulsive+stationary_10,"that peace was an absolute necessity for his country, and that peace could only be maintained at the cost of the act."
0000,recorded_impulsive+stationary_15,मुझे सोन्ना है
0001,recorded_impulsive+stationary_15,सईई और गलत में अंटर करना मुष्किल होता है
0002,recorded_impulsive+stationary_15,तुम तो कोशिश भी नहीं कर रहीं
0003,recorded_impulsive+stationary_15,They should take a little power grommage to the east. Madame Merle remarked that her
0004,recorded_impulsive+stationary_15,अम दोस ते
0005,recorded_impulsive+stationary_15,A teaspoonful of tarragon vinegar. A teaspoonful of minced parsley. A small chopped onion.
0006,recorded_impulsive+stationary_15,"which seemed to rise from underneath the chamber they were in. And as he threw a glance around it, impatience and"
0007,recorded_impulsive+stationary_15,prompted to take the risks he did by purely patriotic motives and not through spite against the House of
0008,recorded_impulsive+stationary_15,"with a more serious turn of mind. Such a bubbling, chattering, glittering chamber must ever seem an enamel."
0009,recorded_impulsive+stationary_15,काइट्स और सोनाख्षी सिंदा की गुगल पर दूम
0010,recorded_impulsive+stationary_15,अग्स बिखपोस कंटेस्चन बिकास गुप्ता होई बिमार अस्पताल में ते बहरती
0011,recorded_impulsive+stationary_15,अप निचे क्यो देख्रे हैं?
0012,recorded_impulsive+stationary_15,IPS Cheatly Pahlijung
0013,recorded_impulsive+stationary_15,"of such achievements was extremely vague, but this is exactly what she had expected of Isabel."
0014,recorded_impulsive+stationary_15,विक्यट के पीछे विपक्षिक को गेरनी के लिए दोनी का नया ब्रहमस्त तयार
0015,recorded_impulsive+stationary_15,understand that he would be satisfied if the estates of Holland alone would affirm a declaration that the prince should never be appointed.
0016,recorded_impulsive+stationary_15,तनु वेट्स मनु रिट्रन्स के दिरेक्तर का अफर थुखराया
0017,recorded_impulsive+stationary_15,मैं नहुती तो तोम आज यहां नहीं हुता
0018,recorded_impulsive+stationary_15,She'd be awful mad if you was to come out here and dance with us.
0019,recorded_impulsive+stationary_15,"Hurst would new Kerrio quite well, having drunk a glass now and then with him in company with several others."
0020,recorded_impulsive+stationary_15,"I must go and call on her before I go away."""
0021,recorded_impulsive+stationary_15,यासिन से मिले रजनिकान्त रूपेो से बरापर्स लोताने पर पूरी हुई विश
0022,recorded_impulsive+stationary_15,मनिपुर में विस्वोट पे आसम राइपल्स के 2 जवान जख्मी
0023,recorded_impulsive+stationary_15,विपाशा बसु को रिपलेस करेंगी विद्या मालन अफ़ा है विक्रम्
0024,recorded_impulsive+stationary_15,तेरे सा प्रत्गाली नाम है
0025,recorded_impulsive+stationary_15,to take the risks he did by purely patriotic motives and not through spite against the House of Orange.
0026,recorded_impulsive+stationary_15,"Oh, yes,"" said Druay, now affecting Nott to see. Who is he?"
0027,recorded_impulsive+stationary_15,کیسے بری معنیتہ سنجدت کی پتنی نے خود بتایا
0028,recorded_impulsive+stationary_15,"1 tablespoon full of tarragon vinegar, a teaspoon full of minced parsley, a small chopped"
0029,recorded_impulsive+stationary_15,नोक्री चाहिये तो अपने रिजीू में बूलकर भीना लिए बातें।
0030,recorded_impulsive+stationary_15,तोम विजेटा बन ना चाहता है
0031,recorded_impulsive+stationary_15,अन्लाई ड़ग्स के दन्देका परदा फाश दो लोगों को पूलिस ने की आगर अवतार
0032,recorded_impulsive+stationary_15,मुझे बूग लगी है
0033,recorded_impulsive+stationary_15,successful and well-known man about town. Hurst would look the part for besides being
0034,recorded_impulsive+stationary_15,मेरे पिता मेरे विदेश चाने से राजी थे
0035,recorded_impulsive+stationary_15,तोडी सी चाए हो जाए
0036,recorded_impulsive+stationary_15,in endless procession to bask in the light of the flame. Such conversation as one may hear would not
0037,recorded_impulsive+stationary_15,hold any of the offices or dignities which had been held by his ancestors or be appointed to any mill
0038,recorded_impulsive+stationary_15,of fear passed over his countenance.
0039,recorded_impulsive+stationary_15,"Council pensionary first set to work to have the treaty, from which the exclusion article had been cut out, ratified"
0000,recorded_impulsive+stationary_5,मुझे आभी खाना खाने का मन नहीं है
0001,recorded_impulsive+stationary_5,"them Prince Edward, son of the Queen of Bohemia. The parliament threatened to recall the envoys, but"
0002,recorded_impulsive+stationary_5,जल़्ी से दर्वाजा बंद कर दीजीए.
0003,recorded_impulsive+stationary_5,वे कों से रंके है
0004,recorded_impulsive+stationary_5,"Wachimi, who had been recalled. The English government on their part anticipated his return by dispatch"
0005,recorded_impulsive+stationary_5,दिल्ली कोटन से रहात पडोसी वद्हाल
0006,recorded_impulsive+stationary_5,the most wanted car trailer of the day.
0007,recorded_impulsive+stationary_5,फिलाल मा वन्ने का कोई अरादा नहीं सनीलियों
0008,recorded_impulsive+stationary_5,"made a continuation of hostilities inevitable. Trump, after successfully bringing the two"
0009,recorded_impulsive+stationary_5,मुझे दिलकी बिमारी है
0010,recorded_impulsive+stationary_5,پاکستان نے فرق کیا سیس فائر کا اُلنگن
0011,recorded_impulsive+stationary_5,Then I want Einstein.
0012,recorded_impulsive+stationary_5,शेवर में सबसे अच्छा हुटल कोन सा है?
0013,recorded_impulsive+stationary_5,we ought to be that I had been there instead of Antonia. But I lay with my disfigured face
0014,recorded_impulsive+stationary_5,the ebb and flow of confidence. Madame Merle had once declared her belief that when a friendship
0015,recorded_impulsive+stationary_5,तोम को कुछ भी सुनाई नहीं दिया
0016,recorded_impulsive+stationary_5,उरिसा मैं दुनिया का सब से बड़ा इस पाज सन्यत्र लगाए गी जिंदल स्टील.
0017,recorded_impulsive+stationary_5,रेल्वे पुलिस के हते चडा यात्रीो का सामन उडाने गयंग
0018,recorded_impulsive+stationary_5,to act as his deputy during his absence.
0019,recorded_impulsive+stationary_5,"of youth. Darno played until his manager came and shut the piano. Before he left us, he showed us his goal"
0020,recorded_impulsive+stationary_5,जब भी मान तिप तिप बर सा पानी देखें भीटियों
0021,recorded_impulsive+stationary_5,तोम ने मुझे द्फम काया
0022,recorded_impulsive+stationary_5,शहिट कपूरने की आया लान बनने वाला है पापा
0023,recorded_impulsive+stationary_5,"States general by a bare majority, four provinces to three, to send a conciliatory letter, the date of wait,"
0024,recorded_impulsive+stationary_5,आखिर कब करेंगे वाप्सी दोने का जवाब जन्वरी तक्बट पुषों
0025,recorded_impulsive+stationary_5,While the English on their side were shut out from the Baltic where the king of Denmark as the ally of the United provinces had closed
0026,recorded_impulsive+stationary_5,मैं अपनी डादी से हपते में धो भार मिलने जाता हूं
0027,recorded_impulsive+stationary_5,इरो के ट्रेलर लाँज में नहीं हुंगे सुरच पन्छोली और अतियाशव्टी
0028,recorded_impulsive+stationary_5,"He would straighten himself a little more stiffly and eat with solid comfort. If he had any vanity,"
0029,recorded_impulsive+stationary_5,मुक्य श्म्बानी लगातार चोथे साल बने देश के सब से नवीर शक्स रिपोर
0030,recorded_impulsive+stationary_5,सुरज अकाश में है
0031,recorded_impulsive+stationary_5,अप अपनी गाडी यहां कडी नहीं कर सकते हैं
0032,recorded_impulsive+stationary_5,There was consternation in Holland and the state's general determined to send a special embassy to London.
0033,recorded_impulsive+stationary_5,मैं तुमे सवक्स खाने वाली हूँ
0034,recorded_impulsive+stationary_5,"Os nepratioguitar, firse G.T. Lee."
0035,recorded_impulsive+stationary_5,अमें तोम की मदद करनी चाही है.
0036,recorded_impulsive+stationary_5,"After these first blows against the enemy's commerce, good fortune continued to attend the"
0037,recorded_impulsive+stationary_5,अप चोकर्स नहीं है दख्चन अप्री की तीम ग्रीम श्मित
0038,recorded_impulsive+stationary_5,मेरी को श्पा जाना पसंद है
0039,recorded_impulsive+stationary_5,अप मेरे बही मासाव से मिली हैं
0000,recorded_impulsive_-10,"shook hands, beaming good nature, and they strolled towards the bar. Oh, alright."
0001,recorded_impulsive_-10,burn them in the cutter's kitchen range. While Antonia was packing her trunk and putting her
0002,recorded_impulsive_-10,वे हमारे लिए रुके हैं
0003,recorded_impulsive_-10,"Lord, how glad I should be if it was so. Would you indeed be glad-"
0004,recorded_impulsive_-10,yolks of six eggs and two tablespoons of grated horseradish. Bring to the boil pour over the
0005,recorded_impulsive_-10,memory. As a very young child he could repeat after a fashion any composition that was played
0006,recorded_impulsive_-10,"followed a glass of plain whiskey and purchased a couple of cigars, one of which he lighted. This"
0007,recorded_impulsive_-10,Antony has seemed frightened at first.
0008,recorded_impulsive_-10,पीख़ा वल्पर आतंकी हमले का कतरा
0009,recorded_impulsive_-10,was a great advantage. Even more important was the advantage of having a central
0010,recorded_impulsive_-10,"to defend himself and the estates by vague statements, avoiding the main issue, but insisting that nothing illegal had been done."
0011,recorded_impulsive_-10,"castle walls, so they helped one another up again as fast as they could. You would not believe"
0012,recorded_impulsive_-10,चुनावी महोल में किताबों की दूनिया में भी चाए नेता
0013,recorded_impulsive_-10,तुम ने कहाता तुम भैसा नहीं करोगे
0014,recorded_impulsive_-10,मुजे चलना चहीए है
0015,recorded_impulsive_-10,निकबार को मुदी का तोबखा बड़ाही कोप्रा की एमस्पी के योजनाँ का ईलाम
0016,recorded_impulsive_-10,मुझे जोक्व लेना पसन नहीं है
0017,recorded_impulsive_-10,दिल्ली आश्यन समवित में अलग लग देशों की शिक्षा तक्निकों पर होगी चर्चा
0018,recorded_impulsive_-10,शात्री जी की एक करोड रुपे की गडी चोरी
0019,recorded_impulsive_-10,कुछ आज़े वनाये गर्मिनो के मोसन को रोचा
0020,recorded_impulsive_-10,
0021,recorded_impulsive_-10,दिल्ली दोबरे हर्ट्याकान्द में नोकर को मोद की सजा
0022,recorded_impulsive_-10,खत्रे में ती मिटिया का नमबर वन ताज
0023,recorded_impulsive_-10,until he was rather absent-minded. It was Mrs. Gardner who ran the business and looked after everything.
0024,recorded_impulsive_-10,"जानिये हिंदिशनेमा की वो फिल्मे, जो आसकर मे हुई नामां कित."
0025,recorded_impulsive_-10,खुब सुरति कालगि महाव्रा गरति ती शमिता पाते जन्दिन नुवारक
0026,recorded_impulsive_-10,फीनिर्स की चुट्टी करवाने वाले दूनी कुड कर रहे हैं एसे हलात का सामना
0027,recorded_impulsive_-10,असम्बम विस्वोट में एक की मुर्त तींगायल
0028,recorded_impulsive_-10,"under Monk and Dean. Each fleet numbered about 100 sail, but the Dutch ships were inferior in size."
0029,recorded_impulsive_-10,for two whole days when Trump found that his powder had run out and that on the third day more than half his fleet were unable to k-
0030,recorded_impulsive_-10,शहीद सीटाराम की पतनी भोली पती की मुद्के लिये मोदी जिन्मेडार
0031,recorded_impulsive_-10,अगर तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो
0032,recorded_impulsive_-10,वेर हम पिता कोर ती बेटे की चाहत वासों बच्छी को पिट पिट कर किया अदमरा
0033,recorded_impulsive_-10,"The Crossley Ceremonies by Lily, but thought of as Noisily vacant by Isabel, who in these days made"
0034,recorded_impulsive_-10,अद्रादा बागवाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद लागाद ला�
0035,recorded_impulsive_-10,अतंग की हाफेज सहीद के बेटे पर भी अतंग वादी हमरे का कचतरा
0036,recorded_impulsive_-10,मैं आपके लिए नहां आई टी
0037,recorded_impulsive_-10,चाए गरा में
0038,recorded_impulsive_-10,मैं उसका दोस तुम और रहुंगा
0039,recorded_impulsive_-10,बुत दर्म बारत लेएद बदवाता बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बारत बा
0000,recorded_impulsive_-5,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो त
0001,recorded_impulsive_-5,अमारे पास तो बस चाई है
0002,recorded_impulsive_-5,अब मच्च्रों को मारेंगे मच्च्र
0003,recorded_impulsive_-5,तब तो आप मुझे जानते भी नहीं दे
0004,recorded_impulsive_-5,खत्रे में ती मिटिया का नमबर वन ताज
0005,recorded_impulsive_-5,अपने लगा श्पोड़ जानिये एह लगा दिवायस नागा पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर
0006,recorded_impulsive_-5,तुम तो कोशिश भी नहीं कर रहीं
0007,recorded_impulsive_-5,"rounders of the town, all eating and drinking amid a buzz of popular commonplace conversation."
0008,recorded_impulsive_-5,मैनी दर्वाजा खोला
0009,recorded_impulsive_-5,शाइनी आवुजा को फ़सा यागे अपन्पमा आवुजा
0010,recorded_impulsive_-5,तोम आज नहीं आएगा
0011,recorded_impulsive_-5,but they were deceived in thinking that the struggle in the channel was over for the winter. The deserters at the Kentish Knoll.
0012,recorded_impulsive_-5,राइपुर एक फलाट हो निरा
0013,recorded_impulsive_-5,राजीव के किलाप आरोप ग्रीनित औरहास्या स्पट कांगरेस
0014,recorded_impulsive_-5,At the piano he swayed in time to the music and when he was not playing his body kept up
0015,recorded_impulsive_-5,अपरेशन के बाद अब साथ साल की रोषनी कोल सकती है अपना मु
0016,recorded_impulsive_-5,मुझे देखने दो
0017,recorded_impulsive_-5,तेरे सा प्रत्गाली नाम है
0018,recorded_impulsive_-5,योपी सर्कार को मनवादिकार आयोखा नोटिस
0019,recorded_impulsive_-5,अंदर लोग सवा के सब से नफ्वाँ साँसत को क्या दुबारा मिलेगी जीएद
0020,recorded_impulsive_-5,करनातक सरकाने लागु की अद्रेस कोड महिलाये पहने साडी और चुडिदार कुरता.
0021,recorded_impulsive_-5,Somebody dancing in there. He jerked his bullet head towards the dining room.
0022,recorded_impulsive_-5,with a piece of meat in his basket. All this I saw through the keyhole. Well Annette said
0023,recorded_impulsive_-5,جناوی سمی کرن وقت کی نبج پر راو کا دعو
0024,recorded_impulsive_-5,get to write for you to stay there feeling that way I suppose it wouldn't be right for you to leave the place alone either
0025,recorded_impulsive_-5,अगर वास्ता में के सर्वाला दूट पीने अगर वास्ता में के सर्वाला दूट पीने
0026,recorded_impulsive_-5,तेरे सा प्रत्गाली नाम है
0027,recorded_impulsive_-5,"over, ran his fingertips along the slippery sides, embraced the carved legs,"
0028,recorded_impulsive_-5,बारत में मिलना शुरूँवा समसंग का फलक्षिप समथफोन
0029,recorded_impulsive_-5,पार्टी की लोग कप्रियाता का फ़ेदा मिला राम करुपाल को
0030,recorded_impulsive_-5,"I heard my own voice, rejoined Montoni sternly. And nothing else?"
0031,recorded_impulsive_-5,जानिये कैसे ड़क्तरी की पड़ाई करते करते आतंकी बन गया सलाउदीन
0032,recorded_impulsive_-5,तोम को कुछ भी सुनाई नहीं दिया
0033,recorded_impulsive_-5,तने वाद आईंस्टीन
0034,recorded_impulsive_-5,"the bar. Oh, alright. I haven't seen you in six weeks. When did you get-"
0035,recorded_impulsive_-5,"यूपी में बनी भीजेपी की सरकार, तो ये होंगे सीम पदके दावेदार."
0036,recorded_impulsive_-5,राइपुर एक फलाट हो निरा
0037,recorded_impulsive_-5,मोदी मेडिया की उपच कंगरेस के लिए नहीं है चुनोर की दिखबिया सी हैं है
0038,recorded_impulsive_-5,Evans was in here Saturday and said he saw you in Milwaukee last week. Yes.
0039,recorded_impulsive_-5,योपी सर्कार को मनवादिकार आयोखा नोटिस
0000,recorded_impulsive_0,अपका बहुत भुल द्रन्निवाद
0001,recorded_impulsive_0,बिहार अरेशेश का काथ है तेज प्रताब का दी अश़््ष्श
0002,recorded_impulsive_0,Would you indeed be glad? said Emily in a tone of mournful reproach.
0003,recorded_impulsive_0,रिटेज की फिलमे मैंमान बनेंगे सल्मान
0004,recorded_impulsive_0,"carrots and mushrooms, and a tablespoon full of minced parsley. Add also to the sauce"
0005,recorded_impulsive_0,"This was agreed to, and on June 7th the document was duly forwarded to London by the Council Pensionary."
0006,recorded_impulsive_0,मैं गर गया और रोयां
0007,recorded_impulsive_0,कुत्ते को रोज खिला येगा.
0008,recorded_impulsive_0,महिला लेक्खक लिक रही तक्दिर पर देपर
0009,recorded_impulsive_0,प्रेमिका की आवास बनाकर प्रेमिको बुलाया फिर की हड्या
0010,recorded_impulsive_0,"well-known performer of the day was then only a few tables off. At Rectors, he could all"
0011,recorded_impulsive_0,अपकी बहन कैसी है?
0012,recorded_impulsive_0,कि राएदार ने की नाबालिग चात्रा से दरिंदगी
0013,recorded_impulsive_0,रवी शास्तरी पर बोले अनील कुमबले खिलाडी से पहले जोरुडी तीम हिट
0014,recorded_impulsive_0,हमारे पास इस काम को ख़तम करने किलिये किना समय है?
0015,recorded_impulsive_0,"the so-called temperament clause, but Cromwell had insisted upon it. By this article"
0016,recorded_impulsive_0,मुजे खान्सी की दवाई चाही एं।
0017,recorded_impulsive_0,"On the whole, as I have said, she had fallen from high communion with the probabilities."
0018,recorded_impulsive_0,"and those who had not. When I stole into the parlor, Ensign Kirk Patrick, Marshall"
0019,recorded_impulsive_0,वहो बीच में अटका था
0020,recorded_impulsive_0,شایی نی آہو جا کو فضاہ ہے کہ ان پر مہو جا
0021,recorded_impulsive_0,मैं अपने आप गरना चाता हूं
0022,recorded_impulsive_0,चोटे कारोवारी के लिए गुगल ले लोंज किया ये खास्टोल
0023,recorded_impulsive_0,अगर तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो
0024,recorded_impulsive_0,मेरे पास और कुछ नहीं है
0025,recorded_impulsive_0,आपको तो आँश्पताल में हूना जाहीए.
0026,recorded_impulsive_0,"and gifted with a more serious turn of mind. Such a bubbling, chattering, glittering chamber must eff-"
0027,recorded_impulsive_0,वहा गर्मी पसन नहीं करती
0028,recorded_impulsive_0,रेप के आरोपी नरायंचाई को सादको ने किया दंधवत प्रनाव.
0029,recorded_impulsive_0,راج نیتا کے ساتھ یوگ بکیل بھی تھے یہرن نائدو
0030,recorded_impulsive_0,जब अफिस में पसन आने लगे दुछ़ा धिपार्ट्मेंट
0031,recorded_impulsive_0,बुचे सुं सकते हो
0032,recorded_impulsive_0,"and Willie O'Reilly, who traveled for a jewelry house and sold musical instruments."
0033,recorded_impulsive_0,तान गर पर ता
0034,recorded_impulsive_0,आपको जीआदा क्या पसंदाता है संगीत या अंगरेजी
0035,recorded_impulsive_0,grandmother burned them in the cutter's kitchen range. While Antonia was packing her
0036,recorded_impulsive_0,"the Shetlands, a violent storm arose from the force of which Blake was protected while the Dutch vessels were"
0037,recorded_impulsive_0,taking the barest suggestion of whiskey and modifying it with Seltzer. What's become of c-
0038,recorded_impulsive_0,मेरे परिवार को तोम पशन्द था
0039,recorded_impulsive_0,अस्पतान में दोक्तों दे तान्त्रिक से करवाया महिला का इलाज मुध
0000,recorded_impulsive_10,अब मच्च्रों को मारेंगे मच्च्र
0001,recorded_impulsive_10,प्रेमिका की आवास बनाकर प्रेमिको बुलाया फिर की हड्या
0002,recorded_impulsive_10,दिप्तिके अबहरन के पीचे एक तर्फा प्यार की कहानी
0003,recorded_impulsive_10,रेलूरेक्रूटमेंग बोड पतना की प्रिक्षाका पहनाम गोशित
0004,recorded_impulsive_10,"once, but did not. The trains are never called Little Junction towns. Everybody knows when they"
0005,recorded_impulsive_10,आम आदनी की पहुच में ओडवाई या सुप्रिंकोर
0006,recorded_impulsive_10,"but hoped to do so, the dazzling height which money to dine here lavishly represented."
0007,recorded_impulsive_10,"Well, well, said Emily impatiently and anxious to inquire on another subject."
0008,recorded_impulsive_10,बुत दर्म बारत लेएद हूँ ता
0009,recorded_impulsive_10,उरिसा मैं दुनिया का सब से बड़ा इस पाज सन्यत्र लगाए गी जिंदल स्टील.
0010,recorded_impulsive_10,अब सामने आया जीजा गुताला देश चलाने को चाहीे शेर जैसा कलेजा
0011,recorded_impulsive_10,अबामा प्रशासन में एक और बारति अमुल की अमरिकी
0012,recorded_impulsive_10,"Merchants, politicians, and the general run of successful characters about town. And it was part of..."
0013,recorded_impulsive_10,"Too troubled for attention, she moved in a vain circle."
0014,recorded_impulsive_10,They were deceived in thinking that the struggle in the channel was over for the winter. The deserters at the Kentish Nock were pun-
0015,recorded_impulsive_10,from Holland and the act of exclusion. Meanwhile the estates of Holland themselves frightened the clam
0016,recorded_impulsive_10,دو سال بعد ہوئی واپسی لیکن نہیں چلا گمبھیر کا بلا
0017,recorded_impulsive_10,8-10%
0018,recorded_impulsive_10,"and pervasiveness of speech, his industry, and his gifts at once of swift insight and orderly thoroughness."
0019,recorded_impulsive_10,मैं यह यह तीन महनो के लिए रहुंगा
0020,recorded_impulsive_10,"an interval sufficiently replete with incident. It is not, however, during this interval that we are closely concerned with her."
0021,recorded_impulsive_10,दिल्ली के भिजली सच्योग का तबाथ ला
0022,recorded_impulsive_10,"goods unsurpassed in the country. At Rectors, Dreway had met Mr. G.W."
0023,recorded_impulsive_10,वाल्मिकी जिन्ती कैसे दाकुसे साधु बने वाल्मिकी जाने पूजा का शुब मुरत
0024,recorded_impulsive_10,"Were they disputing then? said Emily. No, Momzel, not f-"
0025,recorded_impulsive_10,नोक्री चाहिये तो अपने रिजीू में बूलकर भीना लिए बातें।
0026,recorded_impulsive_10,अबामा प्रशासन में एक और बारति अमुल की अमरिकी
